wormbase_id,phenotype,count
WBGene00002152,WBPhenotype:0000062,1
WBGene00002152,WBPhenotype:0000050,1
WBGene00002152,WBPhenotype:0000354,1
WBGene00002152,WBPhenotype:0000059,1
WBGene00002152,WBPhenotype:0000402,1
WBGene00002152,WBPhenotype:0001037,1
WBGene00002152,WBPhenotype:0001990,1
WBGene00002152,WBPhenotype:0000689,1
WBGene00002152,WBPhenotype:0000679,1
WBGene00002152,WBPhenotype:0000126,1
WBGene00002153,WBPhenotype:0001644,1
WBGene00002153,WBPhenotype:0000031,2
WBGene00002153,WBPhenotype:0000164,1
WBGene00002153,WBPhenotype:0002277,1
WBGene00002153,WBPhenotype:0001425,1
WBGene00002153,WBPhenotype:0001990,1
WBGene00002153,WBPhenotype:0000354,1
WBGene00002153,WBPhenotype:0001120,1
WBGene00002153,WBPhenotype:0000961,1
WBGene00002153,WBPhenotype:0001236,1
WBGene00002162,WBPhenotype:0000676,8
WBGene00002162,WBPhenotype:0001273,1
WBGene00002162,WBPhenotype:0000523,1
WBGene00002162,WBPhenotype:0000463,1
WBGene00002162,WBPhenotype:0001350,1
WBGene00002162,WBPhenotype:0000042,1
WBGene00002162,WBPhenotype:0000031,1
WBGene00002162,WBPhenotype:0001575,1
WBGene00002162,WBPhenotype:0002218,1
WBGene00002162,WBPhenotype:0000061,9
WBGene00002162,WBPhenotype:0001282,1
WBGene00002162,WBPhenotype:0001236,7
WBGene00002162,WBPhenotype:0000689,1
WBGene00002162,WBPhenotype:0001645,1
WBGene00002162,WBPhenotype:0000050,2
WBGene00002162,WBPhenotype:0001719,1
WBGene00002162,WBPhenotype:0001620,1
WBGene00002162,WBPhenotype:0000679,1
WBGene00002163,WBPhenotype:0002094,1
WBGene00002163,WBPhenotype:0002107,1
WBGene00002163,WBPhenotype:0001539,2
WBGene00002163,WBPhenotype:0000694,2
WBGene00002163,WBPhenotype:0000531,2
WBGene00002163,WBPhenotype:0001012,1
WBGene00002163,WBPhenotype:0002095,1
WBGene00002163,WBPhenotype:0000338,1
WBGene00002163,WBPhenotype:0000679,1
WBGene00002169,WBPhenotype:0000054,4
WBGene00002169,WBPhenotype:0000154,5
WBGene00002169,WBPhenotype:0001037,7
WBGene00002169,WBPhenotype:0000059,7
WBGene00002169,WBPhenotype:0000688,7
WBGene00002169,WBPhenotype:0000700,17
WBGene00002169,WBPhenotype:0000697,9
WBGene00002169,WBPhenotype:0001236,2
WBGene00002169,WBPhenotype:0000031,3
WBGene00002169,WBPhenotype:0001986,5
WBGene00002169,WBPhenotype:0000711,1
WBGene00002169,WBPhenotype:0001595,2
WBGene00002169,WBPhenotype:0000038,1
WBGene00002169,WBPhenotype:0000062,3
WBGene00002169,WBPhenotype:0000275,6
WBGene00002169,WBPhenotype:0001036,2
WBGene00002169,WBPhenotype:0001171,3
WBGene00002169,WBPhenotype:0000676,2
WBGene00002169,WBPhenotype:0000070,1
WBGene00002169,WBPhenotype:0000962,2
WBGene00002169,WBPhenotype:0001276,2
WBGene00002169,WBPhenotype:0001208,1
WBGene00002169,WBPhenotype:0000050,1
WBGene00002169,WBPhenotype:0000032,1
WBGene00002173,WBPhenotype:0000145,6
WBGene00002173,WBPhenotype:0000154,2
WBGene00002173,WBPhenotype:0000246,1
WBGene00002173,WBPhenotype:0001221,2
WBGene00002173,WBPhenotype:0002606,1
WBGene00002173,WBPhenotype:0000743,2
WBGene00002173,WBPhenotype:0000030,1
WBGene00002173,WBPhenotype:0000867,1
WBGene00002173,WBPhenotype:0001926,1
WBGene00002173,WBPhenotype:0000208,1
WBGene00002173,WBPhenotype:0000209,1
WBGene00002173,WBPhenotype:0000062,1
WBGene00002173,WBPhenotype:0000019,1
WBGene00002173,WBPhenotype:0001258,2
WBGene00002173,WBPhenotype:0000031,2
WBGene00002173,WBPhenotype:0001507,1
WBGene00002173,WBPhenotype:0000688,4
WBGene00002173,WBPhenotype:0000666,3
WBGene00002173,WBPhenotype:0001791,1
WBGene00002173,WBPhenotype:0000650,1
WBGene00002173,WBPhenotype:0001468,2
WBGene00002173,WBPhenotype:0000314,1
WBGene00002173,WBPhenotype:0001889,1
WBGene00002173,WBPhenotype:0001006,2
WBGene00002173,WBPhenotype:0001645,4
WBGene00002173,WBPhenotype:0001952,1
WBGene00002173,WBPhenotype:0000531,11
WBGene00002173,WBPhenotype:0000676,1
WBGene00002173,WBPhenotype:0000689,3
WBGene00002173,WBPhenotype:0000651,1
WBGene00002173,WBPhenotype:0001953,1
WBGene00002173,WBPhenotype:0000164,1
WBGene00002173,WBPhenotype:0000157,1
WBGene00002173,WBPhenotype:0001425,1
WBGene00002173,WBPhenotype:0001200,2
WBGene00002173,WBPhenotype:0000402,1
WBGene00002173,WBPhenotype:0001944,1
WBGene00002173,WBPhenotype:0001810,1
WBGene00002173,WBPhenotype:0000643,1
WBGene00002173,WBPhenotype:0000668,1
WBGene00002173,WBPhenotype:0001236,4
WBGene00002173,WBPhenotype:0000961,1
WBGene00002173,WBPhenotype:0000056,1
WBGene00002173,WBPhenotype:0001972,1
WBGene00002173,WBPhenotype:0004007,1
WBGene00002173,WBPhenotype:0001980,1
WBGene00002173,WBPhenotype:0000679,1
WBGene00002173,WBPhenotype:0000421,1
WBGene00002173,WBPhenotype:0001977,1
WBGene00002173,WBPhenotype:0000227,1
WBGene00002173,WBPhenotype:0000284,1
WBGene00002173,WBPhenotype:0001943,1
WBGene00002173,WBPhenotype:0001401,1
WBGene00002173,WBPhenotype:0001969,1
WBGene00002173,WBPhenotype:0001982,1
WBGene00002174,WBPhenotype:0000688,1
WBGene00002174,WBPhenotype:0000062,1
WBGene00002175,WBPhenotype:0002581,1
WBGene00002175,WBPhenotype:0000154,1
WBGene00002175,WBPhenotype:0000900,1
WBGene00002175,WBPhenotype:0001885,1
WBGene00002176,WBPhenotype:0002277,2
WBGene00002177,WBPhenotype:0001785,1
WBGene00002177,WBPhenotype:0001351,1
WBGene00002177,WBPhenotype:0001171,1
WBGene00002177,WBPhenotype:0000643,1
WBGene00002177,WBPhenotype:0000386,1
WBGene00002177,WBPhenotype:0000744,1
WBGene00002177,WBPhenotype:0001278,1
WBGene00002177,WBPhenotype:0001013,1
WBGene00002178,WBPhenotype:0002286,1
WBGene00002178,WBPhenotype:0000593,1
WBGene00002178,WBPhenotype:0000016,1
WBGene00002178,WBPhenotype:0000238,1
WBGene00002178,WBPhenotype:0001014,1
WBGene00002178,WBPhenotype:0001524,1
WBGene00002178,WBPhenotype:0002308,1
WBGene00002178,WBPhenotype:0002301,1
WBGene00002178,WBPhenotype:0002336,1
WBGene00002178,WBPhenotype:0000164,1
WBGene00002178,WBPhenotype:0002344,1
WBGene00002178,WBPhenotype:0002321,1
WBGene00002178,WBPhenotype:0002328,1
WBGene00002178,WBPhenotype:0002324,1
WBGene00002178,WBPhenotype:0002267,1
WBGene00002178,WBPhenotype:0000643,1
WBGene00002178,WBPhenotype:0000386,1
WBGene00002178,WBPhenotype:0001351,1
WBGene00002178,WBPhenotype:0001639,1
WBGene00002178,WBPhenotype:0001090,1
WBGene00002178,WBPhenotype:0002479,1
WBGene00002178,WBPhenotype:0001655,1
WBGene00002178,WBPhenotype:0002347,1
WBGene00002178,WBPhenotype:0000324,1
WBGene00002178,WBPhenotype:0002295,1
WBGene00002178,WBPhenotype:0002313,1
WBGene00002178,WBPhenotype:0000315,1
WBGene00002178,WBPhenotype:0002288,1
WBGene00002178,WBPhenotype:0004023,1
WBGene00002178,WBPhenotype:0001171,1
WBGene00002178,WBPhenotype:0001785,1
WBGene00002178,WBPhenotype:0002293,1
WBGene00002178,WBPhenotype:0002300,1
WBGene00002178,WBPhenotype:0001236,1
WBGene00002178,WBPhenotype:0001577,1
WBGene00002179,WBPhenotype:0001180,1
WBGene00002179,WBPhenotype:0000679,1
WBGene00002179,WBPhenotype:0000961,1
WBGene00002179,WBPhenotype:0000646,1
WBGene00002179,WBPhenotype:0002402,1
WBGene00002179,WBPhenotype:0000885,1
WBGene00002179,WBPhenotype:0000643,2
WBGene00002179,WBPhenotype:0000022,1
WBGene00002181,WBPhenotype:0000181,1
WBGene00002181,WBPhenotype:0001366,1
WBGene00002181,WBPhenotype:0000633,2
WBGene00002181,WBPhenotype:0000062,1
WBGene00002181,WBPhenotype:0000749,1
WBGene00002181,WBPhenotype:0000899,1
WBGene00002181,WBPhenotype:0000688,1
WBGene00002181,WBPhenotype:0000505,1
WBGene00002181,WBPhenotype:0001133,1
WBGene00002182,WBPhenotype:0004030,1
WBGene00002182,WBPhenotype:0000649,1
WBGene00002182,WBPhenotype:0000615,1
WBGene00002182,WBPhenotype:0000302,1
WBGene00002182,WBPhenotype:0000679,1
WBGene00002182,WBPhenotype:0001231,1
WBGene00002183,WBPhenotype:0001171,3
WBGene00002183,WBPhenotype:0000523,2
WBGene00002183,WBPhenotype:0001184,2
WBGene00002183,WBPhenotype:0001739,1
WBGene00002183,WBPhenotype:0000676,1
WBGene00002184,WBPhenotype:0001183,3
WBGene00002184,WBPhenotype:0000055,1
WBGene00002185,WBPhenotype:0000679,2
WBGene00002185,WBPhenotype:0001221,2
WBGene00002185,WBPhenotype:0000017,1
WBGene00002185,WBPhenotype:0000050,1
WBGene00002185,WBPhenotype:0000689,1
WBGene00002185,WBPhenotype:0001414,1
WBGene00002186,WBPhenotype:0000062,1
WBGene00002186,WBPhenotype:0000688,1
WBGene00002187,WBPhenotype:0001386,1
WBGene00002187,WBPhenotype:0002649,1
WBGene00002187,WBPhenotype:0001013,1
WBGene00002187,WBPhenotype:0000081,1
WBGene00002187,WBPhenotype:0000186,1
WBGene00002187,WBPhenotype:0000668,1
WBGene00002187,WBPhenotype:0001724,1
WBGene00002187,WBPhenotype:0000688,1
WBGene00002187,WBPhenotype:0001355,1
WBGene00002187,WBPhenotype:0000154,1
WBGene00002187,WBPhenotype:0000593,1
WBGene00002187,WBPhenotype:0000124,1
WBGene00002187,WBPhenotype:0001655,3
WBGene00002187,WBPhenotype:0000591,1
WBGene00002187,WBPhenotype:0001236,2
WBGene00002187,WBPhenotype:0001171,1
WBGene00002187,WBPhenotype:0002280,2
WBGene00002187,WBPhenotype:0002059,4
WBGene00002187,WBPhenotype:0002057,3
WBGene00002187,WBPhenotype:0000679,1
WBGene00002187,WBPhenotype:0001036,1
WBGene00002187,WBPhenotype:0000061,1
WBGene00002187,WBPhenotype:0001654,2
WBGene00002188,WBPhenotype:0001236,1
WBGene00002189,WBPhenotype:0000054,2
WBGene00002189,WBPhenotype:0000996,1
WBGene00002189,WBPhenotype:0000105,1
WBGene00002189,WBPhenotype:0000120,1
WBGene00002189,WBPhenotype:0001184,1
WBGene00002189,WBPhenotype:0001278,1
WBGene00002189,WBPhenotype:0000640,1
WBGene00002189,WBPhenotype:0001577,1
WBGene00002189,WBPhenotype:0000038,1
WBGene00002190,WBPhenotype:0000105,1
WBGene00002190,WBPhenotype:0001524,1
WBGene00002190,WBPhenotype:0000642,2
WBGene00002190,WBPhenotype:0000688,2
WBGene00002190,WBPhenotype:0001183,1
WBGene00002190,WBPhenotype:0000643,3
WBGene00002190,WBPhenotype:0002346,1
WBGene00002190,WBPhenotype:0000062,1
WBGene00002190,WBPhenotype:0001350,1
WBGene00002190,WBPhenotype:0001588,1
WBGene00002190,WBPhenotype:0000725,4
WBGene00002190,WBPhenotype:0000961,1
WBGene00002190,WBPhenotype:0000862,1
WBGene00002190,WBPhenotype:0000106,2
WBGene00002190,WBPhenotype:0000638,1
WBGene00002190,WBPhenotype:0000061,4
WBGene00002190,WBPhenotype:0000535,1
WBGene00002190,WBPhenotype:0000054,2
WBGene00002190,WBPhenotype:0001794,1
WBGene00002190,WBPhenotype:0000059,2
WBGene00002190,WBPhenotype:0001037,1
WBGene00002190,WBPhenotype:0000583,2
WBGene00002190,WBPhenotype:0001236,1
WBGene00002190,WBPhenotype:0000057,1
WBGene00002190,WBPhenotype:0000646,1
WBGene00002190,WBPhenotype:0000679,2
WBGene00002190,WBPhenotype:0000258,1
WBGene00002190,WBPhenotype:0001926,1
WBGene00002190,WBPhenotype:0002433,1
WBGene00002190,WBPhenotype:0000885,1
WBGene00002191,WBPhenotype:0000031,1
WBGene00002191,WBPhenotype:0000649,4
WBGene00002191,WBPhenotype:0000688,1
WBGene00002191,WBPhenotype:0000050,3
WBGene00002191,WBPhenotype:0000697,1
WBGene00002191,WBPhenotype:0004004,3
WBGene00002191,WBPhenotype:0000689,1
WBGene00002191,WBPhenotype:0000082,1
WBGene00002192,WBPhenotype:0000697,3
WBGene00002192,WBPhenotype:0001739,3
WBGene00002192,WBPhenotype:0000007,3
WBGene00002192,WBPhenotype:0001037,1
WBGene00002192,WBPhenotype:0000050,1
WBGene00002195,WBPhenotype:0000531,2
WBGene00002196,WBPhenotype:0000688,14
WBGene00002196,WBPhenotype:0000062,1
WBGene00002196,WBPhenotype:0001510,2
WBGene00002196,WBPhenotype:0000038,3
WBGene00002196,WBPhenotype:0000050,18
WBGene00002196,WBPhenotype:0000697,11
WBGene00002196,WBPhenotype:0004004,5
WBGene00002196,WBPhenotype:0000031,6
WBGene00002196,WBPhenotype:0000643,3
WBGene00002196,WBPhenotype:0001133,1
WBGene00002196,WBPhenotype:0000154,4
WBGene00002196,WBPhenotype:0001569,1
WBGene00002196,WBPhenotype:0000649,4
WBGene00002196,WBPhenotype:0000059,4
WBGene00002196,WBPhenotype:0000032,7
WBGene00002196,WBPhenotype:0000583,1
WBGene00002196,WBPhenotype:0001115,1
WBGene00002196,WBPhenotype:0001208,1
WBGene00002196,WBPhenotype:0000054,1
WBGene00002196,WBPhenotype:0000535,1
WBGene00002196,WBPhenotype:0001595,1
WBGene00002196,WBPhenotype:0000961,1
WBGene00002196,WBPhenotype:0001171,1
WBGene00002196,WBPhenotype:0001037,1
WBGene00002196,WBPhenotype:0001236,1
WBGene00002196,WBPhenotype:0002402,1
WBGene00002198,WBPhenotype:0000229,1
WBGene00002199,WBPhenotype:0000531,1
WBGene00002199,WBPhenotype:0000057,1
WBGene00002201,WBPhenotype:0000315,1
WBGene00002201,WBPhenotype:0000050,6
WBGene00002201,WBPhenotype:0000054,1
WBGene00002201,WBPhenotype:0001971,1
WBGene00002201,WBPhenotype:0001260,1
WBGene00002201,WBPhenotype:0000154,2
WBGene00002201,WBPhenotype:0002059,2
WBGene00002201,WBPhenotype:0001941,1
WBGene00002201,WBPhenotype:0001956,1
WBGene00002201,WBPhenotype:0000583,1
WBGene00002201,WBPhenotype:0000643,1
WBGene00002201,WBPhenotype:0000689,1
WBGene00002201,WBPhenotype:0002057,2
WBGene00002201,WBPhenotype:0001948,1
WBGene00002201,WBPhenotype:0000688,1
WBGene00002201,WBPhenotype:0001044,1
WBGene00002201,WBPhenotype:0001973,1
WBGene00002201,WBPhenotype:0000535,1
WBGene00002201,WBPhenotype:0001979,1
WBGene00002201,WBPhenotype:0001940,1
WBGene00002201,WBPhenotype:0001810,1
WBGene00002201,WBPhenotype:0001980,1
WBGene00002201,WBPhenotype:0000126,1
WBGene00002201,WBPhenotype:0001982,1
WBGene00002201,WBPhenotype:0000017,1
WBGene00002201,WBPhenotype:0000031,1
WBGene00002202,WBPhenotype:0000050,9
WBGene00002202,WBPhenotype:0000767,2
WBGene00002202,WBPhenotype:0001635,1
WBGene00002202,WBPhenotype:0000697,1
WBGene00002202,WBPhenotype:0000168,5
WBGene00002202,WBPhenotype:0000472,1
WBGene00002202,WBPhenotype:0000483,3
WBGene00002202,WBPhenotype:0000164,1
WBGene00002202,WBPhenotype:0001361,1
WBGene00002202,WBPhenotype:0002369,3
WBGene00002202,WBPhenotype:0001278,1
WBGene00002202,WBPhenotype:0000218,1
WBGene00002202,WBPhenotype:0000414,1
WBGene00002202,WBPhenotype:0001887,10
WBGene00002202,WBPhenotype:0001974,1
WBGene00002202,WBPhenotype:0000183,1
WBGene00002202,WBPhenotype:0001810,1
WBGene00002202,WBPhenotype:0001260,1
WBGene00002202,WBPhenotype:0001947,1
WBGene00002202,WBPhenotype:0002018,4
WBGene00002202,WBPhenotype:0000306,1
WBGene00002202,WBPhenotype:0000550,1
WBGene00002202,WBPhenotype:0000689,1
WBGene00002202,WBPhenotype:0001971,1
WBGene00002202,WBPhenotype:0000730,1
WBGene00002202,WBPhenotype:0001941,1
WBGene00002202,WBPhenotype:0001102,2
WBGene00002202,WBPhenotype:0001945,1
WBGene00002202,WBPhenotype:0000022,1
WBGene00002202,WBPhenotype:0001979,1
WBGene00002202,WBPhenotype:0001792,1
WBGene00002202,WBPhenotype:0000688,3
WBGene00002202,WBPhenotype:0001980,1
WBGene00002202,WBPhenotype:0000531,1
WBGene00002202,WBPhenotype:0001972,1
WBGene00002202,WBPhenotype:0001973,1
WBGene00002202,WBPhenotype:0001355,1
WBGene00002202,WBPhenotype:0001982,1
WBGene00002202,WBPhenotype:0001180,1
WBGene00002202,WBPhenotype:0000768,1
WBGene00002202,WBPhenotype:0001956,1
WBGene00002202,WBPhenotype:0001951,1
WBGene00002202,WBPhenotype:0000834,1
WBGene00002202,WBPhenotype:0001949,1
WBGene00002202,WBPhenotype:0001969,1
WBGene00002203,WBPhenotype:0002460,1
WBGene00002203,WBPhenotype:0000031,3
WBGene00002203,WBPhenotype:0001171,1
WBGene00002203,WBPhenotype:0000166,1
WBGene00002203,WBPhenotype:0000050,2
WBGene00002203,WBPhenotype:0000688,2
WBGene00002203,WBPhenotype:0001923,5
WBGene00002203,WBPhenotype:0000054,1
WBGene00002203,WBPhenotype:0000229,1
WBGene00002203,WBPhenotype:0000202,2
WBGene00002203,WBPhenotype:0000154,1
WBGene00002203,WBPhenotype:0000643,1
WBGene00002203,WBPhenotype:0000439,1
WBGene00002203,WBPhenotype:0000168,1
WBGene00002203,WBPhenotype:0000062,1
WBGene00002203,WBPhenotype:0000167,1
WBGene00002203,WBPhenotype:0000535,1
WBGene00002203,WBPhenotype:0001202,1
WBGene00002204,WBPhenotype:0000679,1
WBGene00002204,WBPhenotype:0000120,1
WBGene00002204,WBPhenotype:0000961,1
WBGene00002204,WBPhenotype:0001425,1
WBGene00002207,WBPhenotype:0002374,13
WBGene00002207,WBPhenotype:0000688,1
WBGene00002207,WBPhenotype:0000062,1
WBGene00002207,WBPhenotype:0002589,1
WBGene00002207,WBPhenotype:0002474,1
WBGene00002210,WBPhenotype:0000229,3
WBGene00002210,WBPhenotype:0002432,1
WBGene00002210,WBPhenotype:0000136,1
WBGene00002210,WBPhenotype:0001171,1
WBGene00002210,WBPhenotype:0000154,3
WBGene00002210,WBPhenotype:0000061,1
WBGene00002210,WBPhenotype:0000031,1
WBGene00002210,WBPhenotype:0001524,1
WBGene00002210,WBPhenotype:0000012,1
WBGene00002211,WBPhenotype:0000531,2
WBGene00002213,WBPhenotype:0000120,1
WBGene00002214,WBPhenotype:0000050,5
WBGene00002214,WBPhenotype:0001145,2
WBGene00002214,WBPhenotype:0000120,1
WBGene00002214,WBPhenotype:0000761,1
WBGene00002214,WBPhenotype:0000154,1
WBGene00002214,WBPhenotype:0001869,3
WBGene00002215,WBPhenotype:0000688,1
WBGene00002215,WBPhenotype:0000062,1
WBGene00002215,WBPhenotype:0001145,2
WBGene00002215,WBPhenotype:0000050,3
WBGene00002215,WBPhenotype:0000120,2
WBGene00002215,WBPhenotype:0000761,1
WBGene00002215,WBPhenotype:0000436,1
WBGene00002215,WBPhenotype:0000154,1
WBGene00002215,WBPhenotype:0001869,3
WBGene00002216,WBPhenotype:0000773,3
WBGene00002216,WBPhenotype:0000040,1
WBGene00002216,WBPhenotype:0000154,2
WBGene00002216,WBPhenotype:0001743,1
WBGene00002216,WBPhenotype:0000759,1
WBGene00002216,WBPhenotype:0000274,1
WBGene00002216,WBPhenotype:0000050,1
WBGene00002216,WBPhenotype:0001175,1
WBGene00002216,WBPhenotype:0000867,1
WBGene00002217,WBPhenotype:0001236,1
WBGene00002217,WBPhenotype:0001278,1
WBGene00002218,WBPhenotype:0000649,1
WBGene00002218,WBPhenotype:0000519,1
WBGene00002218,WBPhenotype:0002038,1
WBGene00002218,WBPhenotype:0000851,1
WBGene00002218,WBPhenotype:0004004,1
WBGene00002218,WBPhenotype:0000531,2
WBGene00002218,WBPhenotype:0000070,1
WBGene00002219,WBPhenotype:0002389,1
WBGene00002219,WBPhenotype:0000688,1
WBGene00002219,WBPhenotype:0000062,1
WBGene00002219,WBPhenotype:0000643,1
WBGene00002219,WBPhenotype:0000050,7
WBGene00002219,WBPhenotype:0000775,1
WBGene00002219,WBPhenotype:0001589,1
WBGene00002219,WBPhenotype:0000765,2
WBGene00002219,WBPhenotype:0001591,1
WBGene00002219,WBPhenotype:0001119,1
WBGene00002219,WBPhenotype:0001886,1
WBGene00002219,WBPhenotype:0002416,1
WBGene00002219,WBPhenotype:0001743,1
WBGene00002219,WBPhenotype:0001588,1
WBGene00002219,WBPhenotype:0001278,1
WBGene00002219,WBPhenotype:0001175,1
WBGene00002219,WBPhenotype:0001018,1
WBGene00002222,WBPhenotype:0000881,1
WBGene00002222,WBPhenotype:0000649,1
WBGene00002222,WBPhenotype:0001231,1
WBGene00002222,WBPhenotype:0004030,1
WBGene00002222,WBPhenotype:0000615,1
WBGene00002222,WBPhenotype:0000679,1
WBGene00002222,WBPhenotype:0000884,1
WBGene00002223,WBPhenotype:0000900,1
WBGene00002223,WBPhenotype:0002391,1
WBGene00002223,WBPhenotype:0000040,1
WBGene00002223,WBPhenotype:0000154,1
WBGene00002223,WBPhenotype:0001743,1
WBGene00002223,WBPhenotype:0000050,1
WBGene00002223,WBPhenotype:0001885,1
WBGene00002223,WBPhenotype:0000773,1
WBGene00002223,WBPhenotype:0001886,1
WBGene00002225,WBPhenotype:0004027,1
WBGene00002225,WBPhenotype:0002469,1
WBGene00002225,WBPhenotype:0001133,1
WBGene00002225,WBPhenotype:0000031,1
WBGene00002225,WBPhenotype:0001510,1
WBGene00002225,WBPhenotype:0000050,7
WBGene00002225,WBPhenotype:0001165,1
WBGene00002225,WBPhenotype:0000961,1
WBGene00002225,WBPhenotype:0000759,1
WBGene00002225,WBPhenotype:0001585,1
WBGene00002225,WBPhenotype:0000040,1
WBGene00002225,WBPhenotype:0001175,1
WBGene00002225,WBPhenotype:0002402,1
WBGene00002225,WBPhenotype:0000535,1
WBGene00002225,WBPhenotype:0001041,1
WBGene00002225,WBPhenotype:0001115,1
WBGene00002225,WBPhenotype:0000773,1
WBGene00002225,WBPhenotype:0000776,1
WBGene00002225,WBPhenotype:0001120,1
WBGene00002226,WBPhenotype:0000050,19
WBGene00002226,WBPhenotype:0001041,1
WBGene00002226,WBPhenotype:0001163,1
WBGene00002226,WBPhenotype:0001037,1
WBGene00002226,WBPhenotype:0000030,3
WBGene00002226,WBPhenotype:0001120,1
WBGene00002226,WBPhenotype:0000031,1
WBGene00002226,WBPhenotype:0002402,1
WBGene00002226,WBPhenotype:0000059,4
WBGene00002226,WBPhenotype:0000154,2
WBGene00002226,WBPhenotype:0001156,1
WBGene00002226,WBPhenotype:0000032,1
WBGene00002226,WBPhenotype:0001510,1
WBGene00002226,WBPhenotype:0001083,1
WBGene00002226,WBPhenotype:0001175,9
WBGene00002226,WBPhenotype:0001585,1
WBGene00002226,WBPhenotype:0001143,1
WBGene00002226,WBPhenotype:0001147,1
WBGene00002226,WBPhenotype:0001115,1
WBGene00002226,WBPhenotype:0000040,1
WBGene00002226,WBPhenotype:0001100,1
WBGene00002226,WBPhenotype:0000775,1
WBGene00002226,WBPhenotype:0000776,1
WBGene00002226,WBPhenotype:0000759,1
WBGene00002226,WBPhenotype:0001133,1
WBGene00002226,WBPhenotype:0000688,1
WBGene00002226,WBPhenotype:0001165,1
WBGene00002226,WBPhenotype:0000961,1
WBGene00002226,WBPhenotype:0000773,1
WBGene00002227,WBPhenotype:0000759,2
WBGene00002227,WBPhenotype:0000040,1
WBGene00002227,WBPhenotype:0001100,2
WBGene00002227,WBPhenotype:0000773,2
WBGene00002228,WBPhenotype:0000052,1
WBGene00002228,WBPhenotype:0000478,2
